_,Register,"Dictionary Version at introduction","Node or
Leaf",Level,"SMPTE Designator
(first 8 octets)",,,,,,,Version,"SMPTE Item Designator
(last 8 octets following Metadata Dictionary Universal Label) ",,,,,,,,,,,"Formatted as UL",,,,,,"Data Element Name","Data Element Definition",Type,,,,,,"Value Length","Value Range",,,"Defining Document",Notes
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,01,03,06,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.01.03.06.00.00,,,,,,"Frame Center Lat-Long","Specifies a video frame center point geographic location Latitude and Longitude.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"14 bytes","Specified format (see notes)",,,,"Format is ddmmssXddmmssY, where 'dd' is degrees latitude or longitude, 'mm' is minutes, 'ss' is seconds, 'X' is either  N for north or S for south, 'Y' is either E for east or W for west"
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,7,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.07.00.00,,,,,,"Corner Latitude Point 1","Latitude coordinate of corner 1 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is ddmmssX where 'dd' is deg lat, 'mm' is min, 'ss' is sec, 'X' is either  N for northern hemisphere or S for southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,7,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.07.01.00,,,,,,"Corner Latitude Point 1 (Decimal Degrees)","Latitude coordinate of corner 1 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees latitude where positive (+) is northern hemisphere and negative (-) is southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,8,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.08.00.00,,,,,,"Corner Latitude Point 2","Latitude coordinate of corner 2 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is ddmmssX where 'dd' is deg lat, 'mm' is min, 'ss' is sec, 'X' is either  N for northern hemisphere or S for southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,8,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.08.01.00,,,,,,"Corner Latitude Point 2 (Decimal Degrees)","Latitude coordinate of corner 2 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees latitude where positive (+) is northern hemisphere and negative (-) is southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,9,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.09.00.00,,,,,,"Corner Latitude Point 3","Latitude coordinate of corner 3 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is ddmmssX where 'dd' is deg lat, 'mm' is min, 'ss' is sec, 'X' is either  N for northern hemisphere or S for southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,9,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.09.01.00,,,,,,"Corner Latitude Point 3 (Decimal Degrees)","Latitude coordinate of corner 3 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees latitude where positive (+) is northern hemisphere and negative (-) is southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0A,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0A.00.00,,,,,,"Corner Latitude Point 4","Latitude coordinate of corner 4 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is ddmmssX where 'dd' is deg lat, 'mm' is min, 'ss' is sec, 'X' is either  N for northern hemisphere or S for southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0A,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0A.01.00,,,,,,"Corner Latitude Point 4 (Decimal Degrees)","Latitude coordinate of corner 4 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees latitude where positive (+) is northern hemisphere and negative (-) is southern hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0B,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0B.00.00,,,,,,"Corner Longitude Point 1","Longitude coordinate of corner 1 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is dddmmssY where 'ddd' is deg long, 'mm' is min, 'ss' is sec, 'Y' is either E for eastern hemisphere or W for western hemisphere; Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0B,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0B.01.00,,,,,,"Corner Longitude Point 1 (Decimal Degrees)","Longitude coordinate of corner 1 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees longitude where positive (+) is eastern hemisphere and negative (-) is western hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0C,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0C.00.00,,,,,,"Corner Longitude Point 2","Longitude coordinate of corner 2 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is dddmmssY where 'ddd' is deg long, 'mm' is min, 'ss' is sec, 'Y' is either E for eastern hemisphere or W for western hemisphere; Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0C,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0C.01.00,,,,,,"Corner Longitude Point 2 (Decimal Degrees)","Longitude coordinate of corner 2 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees longitude where positive (+) is eastern hemisphere and negative (-) is western hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0D,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0D.00.00,,,,,,"Corner Longitude Point 3","Longitude coordinate of corner 3 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is dddmmssY where 'ddd' is deg long, 'mm' is min, 'ss' is sec, 'Y' is either E for eastern hemisphere or W for western hemisphere; Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0D,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0D.01.00,,,,,,"Corner Longitude Point 3 (Decimal Degrees)","Longitude coordinate of corner 3 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees longitude where positive (+) is eastern hemisphere and negative (-) is western hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0E,0,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0E.00.00,,,,,,"Corner Longitude Point 4","Longitude coordinate of corner 4 of an image or bounding rectangle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is dddmmssY where 'ddd' is deg long, 'mm' is min, 'ss' is sec, 'Y' is either E for eastern hemisphere or W for western hemisphere; Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,7,1,2,1,3,0E,1,0,,,,06.0E.2B.34.01.01.01.03.07.01.02.01.03.0E.01.00,,,,,,"Corner Longitude Point 4 (Decimal Degrees)","Longitude coordinate of corner 4 of an image or bounding rectangle","Floating Point",,,,,,"8 bytes","Specified format (see notes)",,,,"Format is signed decimal degrees longitude where positive (+) is eastern hemisphere and negative (-) is western hemisphere;  Corners shall be listed in a clockwise direction, with the first corner the North-most corner (northeast if two corners are equally north).  "
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,0F,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.0F.00.00,,,,,,Bounding_Rectangle,"Geographic rectangle specified by four corner points, coordinate system and datum","Geographic Rectangle",,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,10,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.10.00.00,,,,,,Geographic_Location,"Geographic rectangle specified by at least 3 corner points, coordinate system and datum","Geographic Polygon",,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,11,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.11.00.00,,,,,,GeographicPolygon_Coords,"A vector of geographic coordinates (measured in milliarcseconds relative to the datum)","array of GeographicCoordinate",,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,12,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.12.00.00,,,,,,GeographicArea_NorthWest,"The geographic coordinate of the NorthWest corner of a rectangle (measured in milliarcseconds relative to the datum)",GeographicCoordinate,,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,13,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.13.00.00,,,,,,GeographicArea_SouthEast,"The geographic coordinate of the SouthEast corner of a rectangle (measured in milliarcseconds relative to the datum)",GeographicCoordinate,,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,14,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.14.00.00,,,,,,GeographicArea_SourceDatum,"The code for the datum point for a Geographic Area","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,9,Leaf,6,06,0E,2B,34,01,01,01,9,7,1,2,1,3,15,0,0,,,,06.0E.2B.34.01.01.01.09.07.01.02.01.03.15.00.00,,,,,,GeographicPolygon_SourceDatum,"The code for the datum point for a Geographic Polygon","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,variable,"Specified format (see notes)",,,"MISB ASPA",
,Metadata,10,Leaf,6,06,0E,2B,34,01,01,01,0A,7,1,2,1,3,16,0,0,,,,06.0E.2B.34.01.01.01.0A.07.01.02.01.03.16.00.00,,,,,,"Frame Center Elevation","The elevation of field of view frame center, measured in meters above WGS-84 spheroid","4 byte floating point",,,,,,"4 bytes","Specified format (see notes)",,,"MISB ASPA",
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,07,01,02,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.00.00.00.00,,,,,,"Relative Position","Relative positional information",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,02,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.01.00.00.00,,,,,,"Local Datum Relative Position","The relative position of a local datum to another specified datum",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.01.01.00.00,,,,,,"Local Datum Relative Position Accuracy","The accuracy with which the measurement of relative position of the local datum is made","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,02,02,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.02.00.00.00,,,,,,"Device Relative Position","The relative position of the essence-capturing device",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,02,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.02.01.00.00,,,,,,"Device Relative Positional Accuracy","Accuracy of frame center coordinates","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,02,02,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.02.02.00.00,,,,,,"Device Relative Position X","Defined by the X translational position of the camera from a local Datum Absolute Position.  Positive values indicate translations in which the camera has physically moved from left to right,  (default metres)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,02,03,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.02.03.00.00,,,,,,"Device Relative Position Y","Defined by the Y translational position of the camera from a local Datum Absolute Position.  Positive values indicate translations in which the camera has physically moved to a higher elevation,  (default metres)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,02,04,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.02.04.00.00,,,,,,"Device Relative Position Z","Defined by the Z translational position of the camera from a local Datum Absolute Position.  Positive values shall indicate translations in which the camera has physically moved towards the target,  (default metres)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,02,02,03,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.03.00.00.00,,,,,,"Subject Relative Position","The position of the subject depicted in the essence relative to another specified datum",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,02,02,03,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.02.03.01.00.00,,,,,,"Subject Relative Positional Accuracy","The accuracy with which the measurement of relative position of the subject is made,  (default metres)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,07,01,02,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.00.00.00.00,,,,,,"Image Positional information","Positional information relating to a subset of the whole image",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.01.00.00.00,,,,,,"Position within viewport image x coordinate (pixels)","The position of a point (or object) within the viewed image expressed as x/y coordinates of the viewed image.",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.02.00.00.00,,,,,,"Position within viewport image y coordinate (pixels)","The position of a point (or object) within the viewed image expressed as x/y coordinates of the viewed image.",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,03,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.03.00.00.00,,,,,,"Source image centre x coordinate (pixels)","The x position of the centre of the captured (source) image expressed as x/y coordinates of the viewed image",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,04,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.04.00.00.00,,,,,,"Source image centre y coordinate (pixels)","The y position of the centre of the captured (source) image expressed as x/y coordinates of the viewed image",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,05,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.05.00.00.00,,,,,,"Viewport image centre x coordinate (pixels)","The x position of the centre of the viewed image expressed as x/y coordinates of the viewed image",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,07,01,02,03,06,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.02.03.06.00.00.00,,,,,,"Viewport image centre y coordinate (pixels)","The y position of the centre of the viewed image expressed as x/y coordinates of the viewed image",Int16,,,,,,"2 bytes",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,07,01,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.00.00.00.00.00,,,,,,"Rate and Direction of Positional Change","Information about rate and direction of positional change",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,07,01,03,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.00.00.00.00,,,,,,"Absolute Rate and Direction of Positional Change","Information about the absolute rate and direction of positional change",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,03,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.01.00.00.00,,,,,,"Device Rate and Direction of Positional Change","Information about the absolute rate and direction of positional change of the capturing device",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,01,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.01.01.00.00,,,,,,"Device Absolute Speed ","Defined by the relative speed of the sensor along the heading. Expressed in metres/second .  Speed values shall indicate translations in which the capturing device has physically moved.","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,01,01,02,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.01.02.00.00,,,,,,"Device Absolute Heading","Defined by the absolute heading of the sensor.  Expressed in degrees and tenths of degrees.","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,03,01,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.02.00.00.00,,,,,,"Subject Rate and Direction of Positional Change","Information about the absolute rate and direction of positional change of the subject depicted in the captured essence",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,01,02,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.02.01.00.00,,,,,,"Subject Absolute Speed","Defined by the absolute speed of the subject along the heading, (default metres/second)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,01,02,02,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.01.02.02.00.00,,,,,,"Subject Absolute Heading ","Defined by the absolute heading of the subject.  Expressed in degrees and tenths of degrees.","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,07,01,03,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.00.00.00.00,,,,,,"Relative Rate and Direction of Positional Change","Information about the relative rate and direction of positional change",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,03,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.01.00.00.00,,,,,,"Device Relative Rate and Direction of Positional Change","Information about relative rate and direction of positional change of the capturing device",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,02,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.01.01.00.00,,,,,,"Device Relative Speed ","Defined by the relative speed of the sensor along the heading.  Speed values shall indicate translations in which the camera has physically moved, (default metres/second)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,02,01,02,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.01.02.00.00,,,,,,"Device Relative Heading ","Defined by the relative heading of the sensor.  Expressed in degrees and tenths of degrees.","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,07,01,03,02,02,00,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.02.00.00.00,,,,,,"Subject Relative Rate and Direction of Positional Change","Relative information about rate and direction of positional change of the subject depicted in the captured essence",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,02,02,01,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.02.01.00.00,,,,,,"Subject Relative Speed ","Defined by the relative speed of the subject along the heading, (default metres/second)","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,07,01,03,02,02,02,00,00,,,,06.0E.2B.34.01.01.01.01.07.01.03.02.02.02.00.00,,,,,,"Subject Relative Heading ","Defined by the relative heading of the subject.  Expressed in degrees and tenths of degrees.","Floating Point",,,,,,"4 bytes",,,,,
